date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:16	18323/18323	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-4793%22	https://findhouse.bookingcore.org/uploads/demo/property/property-9.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-9.jpg	(from https://findhouse.bookingcore.org/)
22:25:16	39515/39515	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:16%20GMT	https://findhouse.bookingcore.org/agent/10	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/agent/10.html	(from https://findhouse.bookingcore.org/)
22:25:17	61519/61519	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:17%20GMT	https://findhouse.bookingcore.org/property/paris-greenwich-villa	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/paris-greenwich-villa.html	(from https://findhouse.bookingcore.org/)
22:25:17	43676/43676	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-aa9c%22	https://findhouse.bookingcore.org/uploads/demo/property/property-8.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-8.jpg	(from https://findhouse.bookingcore.org/)
22:25:17	41060/41060	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:17%20GMT	https://findhouse.bookingcore.org/agent/18	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/agent/18.html	(from https://findhouse.bookingcore.org/)
22:25:18	64277/64277	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:18%20GMT	https://findhouse.bookingcore.org/property/east-village	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/east-village.html	(from https://findhouse.bookingcore.org/)
22:25:18	57626/57626	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-e11a%22	https://findhouse.bookingcore.org/uploads/demo/property/property-7.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-7.jpg	(from https://findhouse.bookingcore.org/)
22:25:19	42574/42574	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:18%20GMT	https://findhouse.bookingcore.org/agent/9	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/agent/9.html	(from https://findhouse.bookingcore.org/)
22:25:19	61536/61536	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:19%20GMT	https://findhouse.bookingcore.org/property/gorgeous-villa-bay-view	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/gorgeous-villa-bay-view.html	(from https://findhouse.bookingcore.org/)
22:25:19	47003/47003	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-b79b%22	https://findhouse.bookingcore.org/uploads/demo/property/property-6.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-6.jpg	(from https://findhouse.bookingcore.org/)
22:25:20	61369/61369	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:20%20GMT	https://findhouse.bookingcore.org/property/renovated-apartment	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/renovated-apartment.html	(from https://findhouse.bookingcore.org/)
22:25:20	47076/47076	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-b7e4%22	https://findhouse.bookingcore.org/uploads/demo/property/property-5.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-5.jpg	(from https://findhouse.bookingcore.org/)
22:25:21	39540/39540	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:20%20GMT	https://findhouse.bookingcore.org/agent/14	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/agent/14.html	(from https://findhouse.bookingcore.org/)
22:25:21	16289/16289	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-3fa1%22	https://findhouse.bookingcore.org/uploads/demo/general/avatar-3.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/general/avatar-3.jpg	(from https://findhouse.bookingcore.org/)
22:25:23	61166/61166	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:21%20GMT	https://findhouse.bookingcore.org/property/luxury-family-home	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/luxury-family-home.html	(from https://findhouse.bookingcore.org/)
